screen_name,created_at,text
mercedesarianag,11/7/17 17:08,Taylor Alison Swift  @taylorswift13 https://t.co/mqQWHHOA4D
2000Jiggs,11/7/17 17:08,.#nj #va #ny #nyc #election2017 #vote #voter #voting #educatetoparticipate #polls #njvotes #nyvotes #vavotes https://t.co/Burh3uWkOm
bojorisin83,11/7/17 17:08,This guy SHOULD be our VP... https://t.co/LwMbz1yvkL
OOBRadioHost,11/7/17 17:08,"@RyanLizza Dont tell him, Ryan. Trump votes will show up a day late and it would be most helpful"
abogey325,11/7/17 17:08,Kindergarten students using Dash Robot @brcselem https://t.co/zNAjsOdQqz
jav1ts,11/7/17 17:08,The dream is dead... https://t.co/wpbjXAEsXr
LifeByDesi,11/7/17 17:08,Smh https://t.co/iGpFo6Rz5t
MattHladik919,11/7/17 17:08,"@DanSchneierNFL Oh I can see it easily...injuries, fact they won 11 last year, stay the course etc...only way they https://t.co/LEDbwDoBmw"
mulatvhiphop,11/7/17 17:08,If you still aint heard a #mulatvplaylist you sleepin The link in my bio will take you https://t.co/uGkPBjhTZj
DougFeinberg,11/7/17 17:08,.@ajawilson22 is the latest unanimous choice to be an AllAmerican in preseason and @KelzHoop is 8th player to be 3time choice
NicoKartel,11/7/17 17:08,constantly thinking about my next move and how Im gonna flawlessly execute it.
Jackie1Melendez,11/7/17 17:08,https://t.co/WMLk6nwNQu
CaraAnselmo,11/7/17 17:08,@TheSidebottom Good. Big hugs.
WarpedRhonda,11/7/17 17:08,@JessePBoyle Hope to see you at the Pittsburgh date on March 7th
themahaster,11/7/17 17:08,How many projects can I take on at work before I die from exhaustion stay tuned to find out
LifeByDesi,11/7/17 17:08,How is this ok
511NYMidHudson,11/7/17 17:08,Cleared: Incident on #I90BerkshireConnector EB from Before Exit B3  Austerlitz  New Lebanon Rte 22 to Exit B3  Austerlitz  New...
511nyNJ,11/7/17 17:08,Incident on #165Bus SB at Port Authority Bus Terminal https://t.co/HFyN0h9GgS
nwbeerguide,11/7/17 17:08,Cascade Sang Royal 2017  https://t.co/Ly7KiTZbQi  @cascadebrewing #beer #fruit
spolyptych,11/7/17 17:08,That song kept running around in her head. Straight out of Compton. And the samurai she saw in a https://t.co/05Tgjd1hQP
tmj_phl_retail,11/7/17 17:08,"Were #hiring Read about our latest #job opening here: Store Team Member  https://t.co/HgMECS6ggm #Retail #Yardville, NJ #CareerArc"
IamGMJohnson,11/7/17 17:08,@thejournalista @thewayoftheid I just saw the google doc Lit   Im so excited
GraceMen19,11/7/17 17:08,#Alabama swinger #group #nudeselfies mistress stockings #couple #fingered hotsluts sexygirls https://t.co/Wn1DsvxsXy
mrossano6970,11/7/17 17:08,https://t.co/tJgp2XGgoR
TheMegs152,11/7/17 17:08,"I just caught myself thinking they should make hot smoothies in the cold months, and then I remembered about soup."
BelezaBeautySpa,11/7/17 17:08,Im telling you she is strong Lol Congratulations Dear aleksandrascalvini She Won NPC https://t.co/lC58Aq4imH
goldenRAYEphoto,11/7/17 17:08,I love allocating 22k units of tshirts in 4 hours. Its my favorite past time. Send halp.
JoeBoyd,11/7/17 17:08,Turns out the boys got improv chops. @istambaugh caught a photo of our first scene together. He https://t.co/fEZfuBR2mA
CarloScagnelli,11/7/17 17:08,@jbabramowitz @TomsSpectre Wouldnt surprise me. Shes a bot.
Kufat,11/7/17 17:08,@kshipwhitecat nobody went for my suggestion of depreciating all languages that cant be represented in 7bit ASCII
josephinelieder,11/7/17 17:08,The CEO of this company who used to work on Wall Street then turned clothing designer just interviewed me.... No pressure.. 
timothycrook,11/7/17 17:08,"Get out there and VOTE, NYC @ Ps 22 https://t.co/gdTbPtsQjq"
InfoHamptons,11/7/17 17:08,Get out amp Vote because YOU CAN  #becool #beactive #beapartofit #makeachange #youmatter https://t.co/v9UtH5D17f
Harlemhonie,11/7/17 17:08, ya heard @ Moxy Times Square https://t.co/ja3vd4QF2w
luhonghao001,11/7/17 17:08,Just posted a photo @ Railway NYC https://t.co/7XoaLlJrx4
handi_capper,11/7/17 17:08,@ScottShap34 @EJXD2 @BreedersCup @DelMarRacing @Brisnet Thats a good ROI thought Scott
neurax_,11/7/17 17:08,I
BernardGPhotog,11/7/17 17:08,"https://t.co/G1gsd6rKq2 , https://t.co/gpbzysYckw , https://t.co/sCecQxDmcz https://t.co/bo5SCnG8W1"
Carolyn_Marra,11/7/17 17:09,I have just discovered over a years worth of profound tweets of one of my followers which NEVER APPEARED in my tweet timeline.
Patriot_M1A,11/7/17 17:09,@johncardillo how many deaths per year are related to Psychotropic Drugs and Oxycotton amp the Like Big Pharma is th https://t.co/mIBFWqWwXA
RUBBERSAX,11/7/17 17:09,b8Ha1rp6mgvvqkvJtfvO6O5Md3MjxOtBE+KYrE1TekTzmToW1vYlHbtHQhUzQv4E1K3fQQ9iDi+Y+8dnxOWHOZagF+5f12cIkVcwdp4LNrmdXRBjcFA6pVUq7+1N7rpQ+oh/ZqAL
HumanParasites_,11/7/17 17:09,#CrustedScabies Victim sufferers describes their #ordeals and #protocols @CDCgov @CDCGlobal @CDCTB https://t.co/V184arQYw3 via @YouTube@
serenasongz,11/7/17 17:09,Shes so beautiful she deserved better  https://t.co/EUKB3uOVIP
jspeaksss,11/7/17 17:09,Eray 4 President 2k20 https://t.co/L0FWG5HUlJ
tmj_nyc_health,11/7/17 17:09,"Join the RWJBH team See our latest #job opening here: https://t.co/iclcSFtMt6 #Healthcare #JerseyCity, NJ #Hiring #CareerArc"
BrockNYCRE,11/7/17 17:09,Most expensive apartment sold this week in #Chelseahttps://t.co/XjfeCIGhit
_wonderfrankie,11/7/17 17:09,"@FUCKZOE bitch, Im sitting @ my desk tearing up rn. Im so happy you had this connection this morning  your mom is working hard for you "
adamszym,11/7/17 17:09,@CartaMonir Reading this made me feel a Cronenbergy sense of unease + dread.
JohnMRinaldi,11/7/17 17:09,@SHORayDonovan #WENEEDRay @LievSchreiber STOP DA Abuse of Power.  #MARCForDAIB4 E...  M A R C. F L I E D N E R. #GOODByeCy
mbenderphoto,11/7/17 17:09,".@garyyounge Bravo, sir. Your outstanding, fearless journalism exposes Spencer for what he is. I hope the world lis https://t.co/bLLVYod6IV"
mCase513,11/7/17 17:09,is Dr. Suess writing headlines for Politico now https://t.co/s28cU5UYFp
FunFoodsyt,11/7/17 17:09,This is how I want to travel for now on  HMU @SingaporeAir I will happy to review this product  https://t.co/E3kIDD9Q9D
paolitaa,11/7/17 17:09,Neither is bringing anything of value for a man. Statistics already show this.  https://t.co/M7tyZwwz8Q
MileyWorld4Eva,11/7/17 17:09,Why did Chad just cover the Twins Tattoo https://t.co/ZROTu2CM1I
tmj_nyc_banking,11/7/17 17:09,"See our latest #NewYork, NY #job and click to apply: Relationship Banker, Bay Ridge, Brooklyn South, NY  https://t.co/2Wn2ICOKG3 #Banking"
Rach32898884,11/7/17 17:09,"@fredbee22 Well, he might not always say it right, but its nice to hear our presidents words, direct from him, incl https://t.co/YBH7zcqChY"
kickinson,11/7/17 17:09,@jamesfacts dont i know it :/
tmj_nyc_sales,11/7/17 17:09,"Can you recommend anyone for this #job Associate Director of Search Engine Optimization  https://t.co/OJ3iSTy7JV #Sales #NewYork, NY"
LifeByDesi,11/7/17 17:09,Chai latte in my veins. Gym session about to be intense.
ferrarichristie,11/7/17 17:09,Lets Go Shopping: Cute Leather Jackets  https://t.co/DzLsScf4yb
tmj_nya_health,11/7/17 17:09,"Were #hiring Click to apply: Compounding Pharmacist  Home Infusion  Overnight Shift  https://t.co/rAjvW2pyVd #Pharmacist #Albany, NY"
KYSHVN,11/7/17 17:09,"entering 2018, Im flushing all my demons down the toilet. Im realizing my capabilities more https://t.co/y6NSPY9rSv"
past0071,11/7/17 17:09,@JaneWriters the show So amazing Im hooked
PaolaNotPaolo,11/7/17 17:09,@JoshuaNozzi Really Interesting Weekends Im with the boo. 
abdallah4c3,11/7/17 17:09,           .       . . #WelcomeToQNL
defsophiaray,11/7/17 17:09,@leftyscissors Im guessing youre joking but:https://t.co/xusi5GQT5whttps://t.co/LeFvDBhqFbhttps://t.co/qY6lfgFiDQ
aimeeinnyc,11/7/17 17:09,https://t.co/JY1tltrtvG
tmj_nyc_retail,11/7/17 17:09,"Can you recommend anyone for this #job in #NewYork, NY https://t.co/HjylmDT6hL #Retail #Hiring #CareerArc"
JohnPre170786,11/7/17 17:09,Bitsler https://t.co/CNngxQrHZ7 #bitsler
AUBREYGODSPEED,11/7/17 17:09,The entity my depression no longer resides https://t.co/Uyl23FraL6
SuperareShop,11/7/17 17:09,Only a few of these #headtraumasocialclub varsity ty hoodies from @bangarangbrand left.  A ton https://t.co/Se8hHqegAx
Patriot_M1A,11/7/17 17:09,@thebradfordfile @President1Trump @TheDemocrats how many deaths per year are related to Psychotropic Drugs and Oxyc https://t.co/U6225OZVVr
fciny,11/7/17 17:09,"Come join us for some fresh video art at the first ever P2P Review this Sat, Nov 11 @narsfoundation @resunlimited https://t.co/DErTZR9yHG"
Jordancourtland,11/7/17 17:09,"@takethepith @aamerrahman Hey are not rednecks, and this myth is dangerous. The growing ranks of the Nazi movement https://t.co/s46c3z3BV7"
ArcTheFuture,11/7/17 17:09,Cant remember the last time i saw a tv ad pushing the sale of any handgunnor weapon. in the last week ive seen two. #NRABloodMoney
511NYC,11/7/17 17:09,Cleared: Construction on #M20Bus WB at W 66th Street : Columbus Avenue
511NYC,11/7/17 17:09,Cleared: Incident on #M66Bus at W 66th Street : Columbus Avenue
tmj_nyc_mgmt,11/7/17 17:09,"See our latest #NewYork, NY #job and click to apply: Vulnerability Risk Management Professional  https://t.co/2h93vF1YPb #BoozAllen"
emilyjbranch,11/7/17 17:09,@alexgbranch 
xavierjoe517,11/7/17 17:09,"Im at Bagels on the Hudson in Hoboken, NJ https://t.co/zLDtEnkHKY"
adamszym,11/7/17 17:09,@CartaMonir Scary how algorithms are an increasingly ubiquitous + disturbing part of our world while being almost entirely invisible.
IgniteServices,11/7/17 17:09,Chris Young stays at the Courtyard by Marriott Grand Rapid Downtown  https://t.co/f4Koxc7Ptn
ihylander9,11/7/17 17:09,My ideal coffee partner in the morning. ... ... ..  #coffee #coffeetime #coffeeaddict https://t.co/ip3Ma5DI27
TamaraHansson,11/7/17 17:09,"Hoodieweather @ New York, New York https://t.co/iu3kEuW7Qv"
JORDANARIAS8,11/7/17 17:09,UrVapin Giveaway https://t.co/2jP0QISzVs
HannaCanadia,11/7/17 17:09,"Its an important thing to do. @ New York, New York https://t.co/f73A9HPhgt"
Brieyonce,11/7/17 17:09,Lmaooooooo https://t.co/dtstvfDVU5
FranceRocksNYC,11/7/17 17:09,We are giving away 2 tickets for @gadelmaleh show @ @TownHallNYC on Nov 17 amp 18. Like and retweet this post to ent https://t.co/FYHeo0wBof
TrussardiGordon,11/7/17 17:09,Street Style Luxury with the homie  lvrdgrant  Music vibes : Milo  Sorcerer  @ Supreme https://t.co/nQvIaTdFRp
waltfrasier,11/7/17 17:09,I usually lose weight this time of year when most fear the gainWAY TOO BUSY TO EATIll catch up to / surpass you in January
GlobalActionPW,11/7/17 17:09,"In UNGA on SC reform, @SingaporeUN cites a quarter century of discussion without results. Is current process actually inhibiting reform"
yurikaifoundit,11/7/17 17:09,twitter: suggested people to follow  #nope
Shaun67uh,11/7/17 17:09,Time for that Ramen diet.
parkslope5thave,11/7/17 17:09,Come adopt this cat or one 15 others this Saturday and buy some pet toys 10% off https://t.co/7DGJTGhCpd
tmj_nya_cler,11/7/17 17:09,"If youre looking for work in #Albany, NY, check out this #job: https://t.co/96BjymmADt #KellyJobs #KellyServices #Clerical #Hiring"
WeStrong_JC,11/7/17 17:09,Some leg work.....with a side of grip strength for breakfast. @OmarEscobar4 #WeStrong https://t.co/HPW0EDCSOg
LiglyCnsrvatari,11/7/17 17:09,"@nickconfessore @RonanFarrow I just know him as one of the best litigators in the country. I also enjoyed the film, https://t.co/5HTidWUOGB"
Carolyn_Marra,11/7/17 17:09,"The tweets are preserved on the originators timelines, but many are held back from showing up in ones incoming, followed tweets."
neurax_,11/7/17 17:10,I
deankissick,11/7/17 17:10,"Todays a great day ... 100th anniversary of Russian Revolution. We keep going back to 1980s, but should be going back to 1917 ... or 1517"
spolyptych,11/7/17 17:10,That song kept running around in her head. Straight out of Compton. And the samurai she saw in a https://t.co/8SztsIhkHL
darakass,11/7/17 17:10,@mizspangler Thanks.   You know how it goes :
BrockNYCRE,11/7/17 17:10,The most expensive apartment sold this week was in #Chelsea @trdny https://t.co/XjfeCIGhit
uziharun,11/7/17 17:10,so excited to see all my homies in dc 
tmj_nyc_acct,11/7/17 17:10,"Interested in a #job in #NewYork, NY This could be a great fit: https://t.co/2Khg2ucxtF #Accounting #Hiring #CareerArc"
onlydchzusetwtr,11/7/17 17:10,https://t.co/xl3zNeueCT
tmj_NYC_skltrd,11/7/17 17:10,"If youre looking for work in #NewYork, NY, check out this #job: https://t.co/o9jbK21HWl #SkilledTrade #Hiring #CareerArc"
LaPucelle32,11/7/17 17:10,@IATHS students explore periodicity. Build and revise thinking. @MChan090 @RCSDNYS https://t.co/BAAQwlPgPp
chaffrey,11/7/17 17:10,Your very own inner wisdom should be valued more than any other and will always guide you in the direction you need to travel. #DailyOm
pamelamota_,11/7/17 17:10,@daniellecss pra onde vc vai miga
nadiaaaevva,11/7/17 17:10,I kept smelling weed then shortly realized it was me
Gadea,11/7/17 17:10,https://t.co/vNWbdWIHwn
MattHladik919,11/7/17 17:10,@DanSchneierNFL People are scared to bring up dirty little secret that the Maras have been bad owners for better p https://t.co/hLYqDFt1Ix
sarakouza,11/7/17 17:10,Do all cowboys have nice ass
InLiamsPocket,11/7/17 17:10,Six degrees of Liam Payne. When he likes all the tweets youve liked or Retweeted but doesnt see you LMAO
bbckalbasi,11/7/17 17:10,  :                     https://t.co/xwpEle6y0R
_lanabelle,11/7/17 17:10,"looks up old crush from collegesees they dressed as rick from rick amp morty for halloweencloses laptop, defeated"
ilanamunckton,11/7/17 17:10,Really loved talking science in digital media at #DMWF this morning  https://t.co/JeT4WxucbS
defsophiaray,11/7/17 17:10,@leftyscissors I would bet that the majority of elictive genital surgeries are performed on cis ppl.
NicoKartel,11/7/17 17:10,"Im really gonna be a boss some day, Im gonna be calling my own shots while simultaneously changing the game."
spolyptych,11/7/17 17:10,That song kept running around in her head. Straight out of Compton. And the samurai she saw in a https://t.co/mnhcbftkMz
WingOnWoAndCo,11/7/17 17:10,Thrilled to be continuing our Asian Am. Female Filmmakers Panel w/ our 1st screening of @theresaloong s https://t.co/YUAsJ3omF3
sonlight00,11/7/17 17:10,"@amamitc5 @ResourcefulMom #cansgiving you cant do stuffing in the bird, its too easy to cross contaminate, and ha https://t.co/q9fscGCQeZ"
KikoMasterRD,11/7/17 17:10,@StreetFighter @CapcomFighters dont you guy think that add some Final Fight System on Abigail would be cool Like a S.move that cost health
waltfrasier,11/7/17 17:10,@LauriceF @SantaForHireNYC FOR SALE on Amazon
AtlasNetwork,11/7/17 17:10,".@liberyprogre winner of the 2017 Lights, Camera, Liberty film festival for its video Why Argentina Fails #LFFD17 https://t.co/51akNiNAfB"
BrooklynKayakCo,11/7/17 17:10,Great shot @lip.rippin.romango we love Amazing catch #happyfishing #bkc https://t.co/BcVWKK5aB0
CU_Chronicle,11/7/17 17:10,Denise Young Smith is Cornell Techs next executiveinresidence @cornelltech #CornellNYC https://t.co/wRqh6LraDx https://t.co/vU1jrJrYYW
laaayxo_,11/7/17 17:10,do dat freaky shit cause aint nobody around
Hasanda_BK,11/7/17 17:10,"https://t.co/lD79FJ3MwC @POTUS is a racist prick whos only out to make money for himself/family, while seriously fucking Americans over"
ImaCum_N_UrFace,11/7/17 17:10,Hairy hole  https://t.co/pUNl82VR0c
CrimsonRising,11/7/17 17:10,anyone still use #icanhazchat or #tinychat  Are they even relevant anymore
austintylerro,11/7/17 17:10,@Libertyworld @carriecoon @MJMcKean Probably to also defend ourselves from the space bar.
MAKERSwomen,11/7/17 17:10,".@SenGillibrand reminds us all to rise up and make our voices heard in todays key local, state, and national races https://t.co/NskQ5mWgxS"
4realtalk2010,11/7/17 17:10,Taking it back to the first shoot with @jcsalinas87 and that magic fabric #throwback @ Lower https://t.co/AeA7vf95wY
USS_NYC,11/7/17 17:10,"Love this, like a Grey Gardens  Royal Tenenbaums, The Royal House Of Oudh, New Delhis Jungle Prince  BBC News https://t.co/L3UvZYp0fr"
neurax_,11/7/17 17:10,"My man and I are such a scholarly couple, I love us "
JORDANARIAS8,11/7/17 17:10,Help me win a box mod from 3avape at https://t.co/tY5S4cDOUR https://t.co/ZWJqlmavd1
Z100NewYork,11/7/17 17:10,Its #ElectionDay so go out and #voteNYC  https://t.co/Qr2qu7O5cl
Smi_leyy,11/7/17 17:10,I
sarahshahs14,11/7/17 17:10,"Final day of my EMT certification ,hoping the victim survives. #TuesdayThoughts #ElectionDay #GoVote #NYC https://t.co/4TqTtmayrs"
therealslimcris,11/7/17 17:10,I
MSB_Bravehearts,11/7/17 17:10,Braves  amp #newcomers @mysilentbravery s #MSBTV is tonight 11/7 on @facebook Live w/ #music amp #inspration https://t.co/4KjkdPLear
AshleyDallas35,11/7/17 17:10,Push me to the edge all my streaks are dead
